Name,AnomalyScore
3614,323.60353183566133
3615,317.272740845646
3616,311.2259979189565
3617,309.4928055021416
3618,338.5822757373741
3619,310.0515439859591
3620,315.7425081743169
3621,321.0085478579794
3622,294.92764233259766
3623,302.9124609581279
3624,311.8203201759339
3625,296.8883865621599
3626,296.27160429788734
3627,298.86628103281123
3628,302.9135633690814
3629,314.06570642535735
3630,306.6855011200492
3631,309.48929200661655
3632,300.98389374384055
3633,298.83861630379045
3634,299.50931847143016
3635,305.1781851854563
3636,301.64264310064607
3637,303.3258319425445
3638,301.05938708405904
3639,302.9433291464191
3640,293.42886844894485
3641,297.21081654951223
3642,305.0821388736539
3643,305.964944289017
3644,298.87683569849366
3645,303.0926539409145
3646,304.36314124229943
3647,299.93075923860204
3648,308.19835854346593
3649,302.56797516422193
3650,309.98231167309126
3651,311.12202522460564
3652,301.72023925877795
3653,304.14187262542407
3654,300.7450435617216
3655,302.53626769514244
3656,299.13116275714316
3657,300.8361554866899
3658,297.11321165297124
3659,309.10997963982913
3660,308.16796972137524
3661,302.467922760889
3662,310.2243863357278
3663,308.6557386269214
3664,309.142540774989
3665,307.9209464579061
3666,305.07630474584244
3667,305.5364657413346
3668,305.34999879142185
3669,302.96582817948615
3670,304.8465948400319
3671,307.68367608900826
3672,312.69658056247374
3673,310.1662078716305
3674,321.58528386029826
3675,319.24551641574396
3676,311.0976157738946
3677,315.65541629056855
3678,313.0735577292188
3679,308.3191184826803
3680,307.79774297321035
3681,311.5745411840909
3682,311.597571197202
3683,303.09295539866736
3684,305.5178515991372
3685,307.35053878152354
3686,309.41509559296037
3687,322.0813375743003
3688,308.9835634895835
3689,306.70411286853073
3690,305.27706669143123
3691,297.66899577294197
3692,314.03969837180546
3693,303.5627953739245
3694,305.47862218369846
3695,316.8607614996871
3696,310.14810162645983
3697,316.89560826531897
3698,308.0712690557838
3699,305.4264682328994
3700,309.5719439772371
3701,321.73312098876283
3702,321.2727440542412
3703,314.77922835169494
3704,328.2503207351581
3705,330.3599652960853
3706,324.34288209250303
3707,316.54945703086685
3708,331.08564122446415
3709,322.4227290779162
3710,322.5191971113197
3711,324.93824063643615
3712,332.73603183662726
3713,334.35599824256235
3714,337.1077387716928
3715,331.10993361649304
3716,345.9936530074124
3717,328.79693924749745
3718,330.6212956601855
3719,321.16864602187775
3720,328.7397672914007
3721,333.83623739899826
3722,338.99782118262783
3723,324.4253481087899
3724,321.2327522549407
3725,332.91129942005546
3726,335.4439474865988
3727,341.6185665864879
3728,328.815203052347
3729,339.0174540451616
3730,319.310342971987
3731,317.5255949874015
3732,323.3639043715765
3733,326.201032194406
3734,322.67920573029085
3735,327.79631257629694
