Name,AnomalyScore
1438,0.10718871196964448
1439,1.9983510238849869
1440,2.000947964804412
1441,2.0003534462144055
1442,1.999968513480699
1443,1.9973293271337493
1444,0.10491715194827524
1445,0.09954132967488075
1446,1.997706099700968
1447,1.9997273695236453
1448,1.9988822220188756
1449,0.08855826493949084
1450,0.08473458738688625
1451,0.09322673917260857
1452,0.09175996548248325
1453,0.12265715991859866
1454,1.9978764139910783
1455,1.9989124582013555
1456,1.9983929843691854
1457,1.9985387116593225
1458,0.13498980147135695
1459,0.10081147603574335
1460,1.995611199697718
1461,1.996227375266961
1462,1.9973218324512205
1463,0.1208820505669371
1464,2.000601563232577
1465,1.9982200310525884
1466,0.14759311764456096
1467,1.995407786198383
1468,1.9997017030345927
1469,0.16215470925707198
1470,0.18226014008989608
1471,0.19472205279580865
1472,0.14097073499014068
1473,0.0775350484837892
1474,0.054624417921166145
1475,0.06344356588680032
1476,2.000159099323798
1477,2.0016857722108745
1478,0.08036497393887547
1479,0.05620332180435457
1480,0.07615175854417536
1481,1.9997974270192402
1482,2.0007788999631595
1483,0.07785571919694012
1484,0.0680956746033873
1485,2.0017953714642323
1486,2.0021504619928554
1487,2.000231174672794
1488,0.06838801855132051
1489,0.10694045277383556
1490,1.9993327046863887
1491,0.07335321950585538
1492,2.0002349898020793
1493,0.09332258141952676
1494,2.001512214686943
1495,2.00021495225733
1496,0.05106099505388246
1497,0.06108200030851838
1498,2.001375635915148
1499,2.0012662368416265
1500,0.0534183343003436
1501,2.000932178332555
1502,0.065187822400963
1503,2.0007978800705044
1504,1.9991310698206666
1505,0.09754194361259162
1506,2.0008611248539903
1507,0.06488509357528917
1508,0.0600859444643372
1509,0.06732469752083066
1510,2.001326949682817
1511,2.0002048850892247
1512,2.00000885892781
1513,1.9996685997707988
1514,0.09208918592129037
1515,1.9999844823925448
1516,0.07124188081703521
1517,2.000686491823746
1518,1.9994390635596642
1519,1.9989576052543299
1520,2.0014647034474344
1521,1.9994446459131454
1522,2.0009499924536023
1523,0.07676775855203412
1524,2.002328970075608
1525,1.9999710974310796
1526,2.000265676605045
1527,0.09838336714232157
1528,0.08075089371698123
1529,1.998575399946288
1530,1.999835330405532
1531,0.05496454307503138
1532,0.07153586941336765
1533,2.0028268592898524
1534,0.05684279543407802
1535,2.0003359602363817
1536,0.06046075188709349
1537,0.055473764962067296
1538,1.9994337101350697
1539,1.999889726310223
1540,2.0007854317053986
1541,0.10687115190074956
1542,2.000817678199025
1543,2.0012399349720216
1544,0.07117307726350808
1545,2.00008188728164
1546,0.07937562532437534
1547,0.06730939430876075
1548,0.0689777940814619
1549,0.08715469873179438
1550,0.07763376774024894
1551,1.9992843470971842
