Name,AnomalyScore
3492,205.0123035255235
3493,199.0100303977638
3494,195.7726716524115
3495,199.49352771918177
3496,198.53785081558112
3497,197.58638445080297
3498,192.7824689675909
3499,194.68096414787823
3500,203.60955806245582
3501,205.23289809191309
3502,201.58463209663572
3503,202.26564788174753
3504,202.2603030258172
3505,201.0500803104886
3506,195.23240626961564
3507,199.85323668833107
3508,199.11824742052522
3509,200.02030320875622
3510,202.0181807192875
3511,199.07129093952202
3512,192.20872965113298
3513,200.44410823909854
3514,200.57939665795413
3515,197.5684538986982
3516,206.1357681990413
3517,200.45646139750517
3518,201.6690172018281
3519,200.49630572337742
3520,205.19572248652042
3521,208.01020897055452
3522,200.92513630683695
3523,202.29452211140472
3524,199.390066352429
3525,199.06983127922658
3526,201.42620888649793
3527,203.09689185223988
3528,202.12253939808855
3529,199.19436642094982
3530,201.3923827247009
3531,195.91632871026408
3532,197.41899614579873
3533,196.0978888943249
3534,197.3159242984128
3535,197.86045182778258
3536,201.24476383879295
3537,196.90581170365485
3538,194.72857990448892
3539,198.18153937297544
3540,199.81356497449158
3541,202.1183500281331
3542,198.4556344956731
3543,197.2313116873382
3544,198.0525810398831
3545,195.5336030952878
3546,197.35989665355459
3547,199.20955850611443
3548,201.81081687586664
3549,196.81414211966032
3550,196.52765170245357
3551,199.32431022595907
3552,199.21180064654376
3553,198.485426217411
3554,194.77353826266327
3555,197.87695237453227
3556,200.70064309260448
3557,201.0729220558382
3558,201.32502573746044
3559,195.30209938272546
3560,196.7392359642519
3561,200.38178623772262
3562,199.28433842244877
3563,200.2291671683501
3564,200.03754566812216
3565,196.68242985838333
3566,204.42201223037276
3567,200.031972817411
3568,198.9358993361268
3569,196.22677454699829
3570,201.87891034444903
3571,198.32833263432585
3572,199.94311477289094
3573,201.38210845056525
3574,197.09072629349845
3575,196.81199334666545
3576,195.82388830943225
3577,200.23609881922974
3578,198.93332493256963
3579,199.78690876355282
3580,198.19866819010457
3581,196.49425040403204
3582,199.53579009240636
3583,200.37225197616362
3584,191.9841149103772
3585,198.01583110269635
3586,191.51112568343473
3587,194.35089883156493
3588,197.30150255504896
3589,195.15536634272743
3590,194.67451020933802
3591,193.5748740049629
3592,191.59366043255173
3593,190.9272869831407
3594,193.29829330232954
3595,192.52931595921478
3596,191.74526353935312
3597,202.69140634924292
3598,199.34286998680605
3599,201.65241879702515
3600,200.78742504574114
3601,198.7910086097788
3602,195.84677584477663
3603,193.43079599346146
3604,193.17599871082692
3605,193.66361912264193
3606,194.10224199613722
3607,203.16047193841715
3608,198.45546516483657
3609,199.6490530205905
3610,193.2280084523116
3611,193.04682726697828
3612,190.01160635571503
3613,191.49410754415132
