Name,AnomalyScore
2130,0.5327763385675236
2131,2.004504136511302
2132,0.8595289725832551
2133,2.0262911733348608
2134,2.0373376652850244
2135,0.537514675903024
2136,2.0321369978955186
2137,0.6656071360047601
2138,2.0071846843384655
2139,2.0231781845514627
2140,2.0215248280991083
2141,0.5581436096225693
2142,0.6283115504274862
2143,2.0240110545569654
2144,0.42818220455545297
2145,0.37260681817808106
2146,0.42781828618686907
2147,0.33040134088966056
2148,0.6248044344779624
2149,0.42355651012414003
2150,0.3420400123131712
2151,0.36365701945699
2152,2.0064291514967536
2153,2.0237634622698537
2154,0.7277527119639831
2155,0.5206613848938821
2156,0.48201315009907636
2157,2.0223610171832744
2158,2.0226497752512005
2159,2.0453976417442923
2160,2.0373452885924346
2161,2.0272978717114336
2162,2.0113954493837625
2163,1.9940831175353413
2164,2.019489984582137
2165,1.9927841395289272
2166,0.42931618429438734
2167,0.5443328049887193
2168,2.0350259637222945
2169,0.3880562663959347
2170,0.3918942336135265
2171,0.34458830078023595
2172,0.3711930544183339
2173,0.616698841991342
2174,0.4900059457638723
2175,2.029201644832549
2176,2.0269065736053964
2177,1.9680343298176897
2178,0.3355593854068875
2179,0.46699308449603916
2180,0.385956785842489
2181,0.3548516079250635
2182,1.9725789258778348
2183,1.9703323267978237
2184,1.971437232267342
2185,0.3291911847428066
2186,0.3998075342973966
2187,1.9682090110494204
2188,1.9694631648314052
2189,0.44923524005279447
2190,1.9695755857888422
2191,2.0194845991908617
2192,0.4379825360309102
2193,0.4754969274452866
2194,2.063766082657059
2195,2.039287090202504
2196,2.0344840902832684
2197,2.029805932041556
2198,0.534206724828406
2199,0.41923852144316354
2200,0.38353867859528307
2201,0.3331302334412207
2202,0.34423137670614323
2203,0.37278429163403903
2204,0.38884235577956144
2205,1.992363522347047
2206,2.0457537267922308
2207,0.5904513172208986
2208,0.5431326925485932
2209,2.021787049158868
2210,0.4408220173763957
2211,1.9975595727716478
2212,0.4405720271059188
2213,1.9999503784433212
2214,0.4634485228700312
2215,2.0050790000503356
2216,2.027638839191046
2217,2.0152485874535673
2218,0.34614589292833653
2219,1.9926434766341241
2220,1.9982290789307735
2221,2.00728317072199
2222,2.0314931309639186
2223,2.02204165814498
2224,2.0271304025982957
2225,0.5271574627132247
2226,0.5336411864738864
2227,0.4034869630124597
2228,2.0090016245625844
2229,0.47265451785629475
2230,0.5522980010800213
2231,2.0145555799481505
2232,0.5634970823724573
2233,2.029007075581936
2234,0.6095944223191564
2235,2.0419529022420697
2236,0.5750318709796283
2237,0.3755970419147149
2238,0.4010314768713567
2239,1.9953802230449316
2240,1.9726901629713707
2241,1.9662426006348237
2242,2.002053639616612
2243,0.4761309862136366
2244,0.4015173095475688
2245,2.0348436100109826
2246,0.5069180132365365
2247,1.9608659117571625
2248,1.9704246811090464
2249,0.36841388635031463
2250,1.9954971146083766
2251,2.0344456559776094
2252,2.0179191435642734
2253,2.0227459523071545
2254,2.027483679411435
